date,bund,gold,target,vstoxx,target_log_return,gold_log_return,bund_log_return
2010-02-02,,1117.4000244140625,2830.010009765625,21.479999542236328,0.013060122105080119,0.011792885604595682,
2010-02-03,,1111.4000244140625,2804.610107421875,21.600000381469727,-0.009015718491748537,-0.005384076061273113,
2010-02-04,,1062.4000244140625,2707.449951171875,26.079999923706055,-0.035257315709722015,-0.04508998111049234,
2010-02-05,,1052.199951171875,2631.639892578125,26.110000610351562,-0.028400029293852214,-0.009647358811312401,
2010-02-08,,1065.699951171875,2664.2900390625,26.510000228881836,0.012330435100587067,0.01274865051805918,
2010-02-09,,1076.699951171875,2668.429931640625,26.0,0.0015526385906383666,0.010268948062854832,
2010-02-10,,1075.800048828125,2700.169921875,25.399999618530273,0.011824446193349658,-0.0008361462449988366,
2010-02-11,,1094.199951171875,2680.25,23.959999084472656,-0.007404631303586484,0.01695884177835083,
2010-02-12,,1089.5,2674.4599609375,22.729999542236328,-0.002162597549194345,-0.004304582620552111,
2010-02-15,,1089.5,2683.830078125,22.729999542236328,0.003497431706938059,0.0,
2010-02-16,,1119.300048828125,2720.77001953125,22.25,0.013670027747904712,0.026984658134351136,
2010-02-17,,1119.5,2762.25,21.719999313354492,0.015130629351286728,0.00017862351978337188,
2010-02-18,,1118.0,2778.300048828125,20.6299991607666,0.0057936824258693065,-0.0013407823237647776,
2010-02-19,,1121.300048828125,2793.3701171875,20.020000457763672,0.005409546746374616,0.0029473952977854267,
2010-02-22,,1112.5999755859375,2778.1201171875,19.940000534057617,-0.00547431205760418,-0.007789173314889375,
2010-02-23,,1102.699951171875,2730.570068359375,21.3700008392334,-0.017264078479141354,-0.008937923213824917,
2010-02-24,,1096.5,2734.949951171875,20.270000457763672,0.001602732671152296,-0.005638384626172943,
2010-02-25,,1107.800048828125,2684.419921875,20.100000381469727,-0.018648475692248923,0.010252821817720914,
2010-02-26,,1118.300048828125,2728.469970703125,19.5,0.016276341168454778,0.00943360802129245,
2010-03-01,,1117.800048828125,2772.699951171875,19.260000228881836,0.016080555296726473,-0.000447207179014697,
2010-03-02,,1136.9000244140625,2796.330078125,19.059999465942383,0.008486314005820006,0.016942770091358028,
2010-03-03,,1142.699951171875,2822.590087890625,18.829999923706055,0.009347063200383587,0.005088558812882837,
2010-03-04,,1132.5999755859375,2816.10009765625,18.719999313354492,-0.002301950590180901,-0.008877987298245849,
2010-03-05,,1134.800048828125,2877.43994140625,17.420000076293945,0.021548005893064826,0.0019406138387152438,
2010-03-08,,1123.5999755859375,2879.2900390625,17.790000915527344,0.0006427599440037568,-0.009918672460991651,
2010-03-09,,1122.0,2880.7099609375,17.920000076293945,0.0004930284388064976,-0.0014249874190186418,
2010-03-10,,1107.800048828125,2909.39990234375,18.56999969482422,0.009910062808826225,-0.012736696406977721,
2010-03-11,,1108.0,2895.739990234375,18.059999465942383,-0.004706152676296149,0.00018047763156570085,
2010-03-12,,1101.5,2898.360107421875,17.579999923706055,0.0009044087336889106,-0.0058837010648318255,
2010-03-15,,1105.0999755859375,2870.550048828125,18.0,-0.009641430796776262,0.0032629192601643098,
2010-03-16,,1122.199951171875,2905.929931640625,17.690000534057617,0.012249787188202355,0.015355194303237063,
2010-03-17,,1124.0,2931.31005859375,16.90999984741211,0.00869598883477618,0.0016027506478373255,
2010-03-18,,1127.4000244140625,2913.739990234375,16.6200008392334,-0.0060119660681179354,0.003020366849029621,
2010-03-19,,1107.4000244140625,2897.949951171875,16.969999313354492,-0.005433902384598177,-0.017899170867508474,
2010-03-22,,1099.300048828125,2890.75,16.8700008392334,-0.0024875895953986316,-0.007341289432869935,
2010-03-23,,1103.5,2910.52001953125,16.350000381469727,0.006815782061213582,0.0038132886945039246,
2010-03-24,,1088.5999755859375,2903.93994140625,17.549999237060547,-0.002263350673396225,-0.01359450212371982,
2010-03-25,,1092.699951171875,2948.090087890625,18.399999618530273,0.015089117431386967,0.0037592083178719093,
2010-03-26,,1104.199951171875,2940.93994140625,17.770000457763672,-0.0024282946299392094,0.010469393738636867,
2010-03-29,,1110.300048828125,2947.489990234375,17.59000015258789,0.002224719188551383,0.005509246408054835,
2010-03-30,,1104.5,2939.679931640625,17.1299991607666,-0.0026532487694828077,-0.005237549177463663,
2010-03-31,,1113.300048828125,2931.159912109375,17.59000015258789,-0.0029024895038443077,0.007935877733399543,
2010-04-01,,1125.0999755859375,2978.5,17.469999313354492,0.016021598955181737,0.010543277283995067,
2010-04-05,,1132.9000244140625,2978.5,17.020000457763672,0.0,0.006908839551936552,
2010-04-06,,1135.0999755859375,2989.489990234375,16.229999542236328,0.0036829829389928292,0.0019399928234982156,
2010-04-07,,1152.300048828125,2974.6201171875,16.6200008392334,-0.004986461882965365,0.01503925614145718,
2010-04-08,,1152.199951171875,2942.31005859375,16.479999542236328,-0.010921332104007142,-8.687147434383036e-05,
2010-04-09,,1161.0999755859375,2993.5400390625,16.139999389648438,0.017261639589252198,0.0076946946861795595,
2010-04-12,,1161.5999755859375,3002.22998046875,15.579999923706055,0.0028986927325931333,0.0004305334466216948,
2010-04-13,,1152.800048828125,2988.239990234375,16.200000762939453,-0.004670757298359973,-0.007604536011492691,
2010-04-14,,1159.0,3008.030029296875,15.59000015258789,0.006600807119559349,0.005363756298328859,
2010-04-15,,1159.699951171875,3012.64990234375,15.890000343322754,0.0015346685112174185,0.0006037445188047386,
2010-04-16,,1136.300048828125,2949.64990234375,18.360000610351562,-0.02113357155546236,-0.02038389596343748,
2010-04-19,,1135.199951171875,2940.18994140625,17.34000015258789,-0.003212300953214786,-0.0009686090620819598,
2010-04-20,,1138.5999755859375,2983.909912109375,15.729999542236328,0.014760306389694833,0.002990612241767998,
2010-04-21,,1148.199951171875,2947.639892578125,16.31999969482422,-0.012229677836296915,0.008396040132929272,
2010-04-22,,1142.300048828125,2897.590087890625,16.469999313354492,-0.017125426396204624,-0.005151639722385859,
2010-04-23,,1153.0999755859375,2918.110107421875,16.6200008392334,0.007056795913589653,0.009410130119176685,
2010-04-26,,1153.5,2947.0400390625,17.469999313354492,0.009865106788486955,0.0003468520092830829,
2010-04-27,,1161.699951171875,2838.780029296875,22.809999465942383,-0.03742689730975268,0.007083608874006941,
2010-04-28,,1171.300048828125,2788.5400390625,21.079999923706055,-0.017856217351184256,0.008229877275134356,
2010-04-29,,1168.4000244140625,2828.1201171875,18.440000534057617,0.014094046002782967,-0.002478972354069242,
2010-04-30,,1180.0999755859375,2816.860107421875,22.049999237060547,-0.0039893938513264615,0.00996384753469215,
2010-05-03,,1182.699951171875,2816.5,20.190000534057617,-0.0001278481813686838,0.0022007590281978295,
2010-05-04,,1168.5999755859375,2708.1201171875,23.84000015258789,-0.03924026886552934,-0.011993488743152092,
2010-05-05,,1174.5999755859375,2679.300048828125,24.90999984741211,-0.010699125887080108,0.005121213074799513,
2010-05-06,,1196.9000244140625,2611.409912109375,32.79999923706055,-0.025665312908380145,0.018807257973652902,
2010-05-07,,1210.0,2500.179931640625,40.95000076293945,-0.043527569751144135,0.010885458313715901,
2010-05-10,,1200.4000244140625,2758.889892578125,28.84000015258789,0.09846568404527023,-0.007965504686302083,
2010-05-11,,1219.9000244140625,2730.47998046875,28.31999969482422,-0.010350975221380843,0.016114053263374117,
2010-05-12,,1242.699951171875,2764.31005859375,25.520000457763672,0.012313666343732876,0.018517484352124747,
2010-05-13,,1228.800048828125,2764.31005859375,26.68000030517578,0.0,-0.011248269390146781,
2010-05-14,,1227.4000244140625,2633.919921875,31.239999771118164,-0.048317875967091695,-0.0011399922839627763,
2010-05-17,,1227.699951171875,2635.340087890625,30.84000015258789,0.0005390381371883635,0.0002443295688872027,
2010-05-18,,1214.300048828125,2698.2099609375,33.54999923706055,0.0235763364347914,-0.010974641144064101,
2010-05-19,,1192.5999755859375,2619.47998046875,35.31999969482422,-0.029612758377028925,-0.018032042052983144,
2010-05-20,,1187.800048828125,2569.580078125,45.790000915527344,-0.019233325504741217,-0.0040328795279185314,
2010-05-21,,1175.699951171875,2574.179931640625,40.099998474121094,0.0017885184118462405,-0.010239224347209586,
2010-05-24,,1193.800048828125,2574.179931640625,38.31999969482422,0.0,0.01527786429339173,
2010-05-25,,1197.800048828125,2488.5,34.61000061035156,-0.03385089092661264,0.003345043959224192,
2010-05-26,,1213.300048828125,2530.340087890625,35.02000045776367,0.016673596480274,0.012857378706691236,
2010-05-27,,1211.9000244140625,2619.360107421875,29.68000030517578,0.03457633833788165,-0.001154564182172635,
2010-05-28,,1212.199951171875,2614.06005859375,32.06999969482422,-0.002025463452943299,0.0002474541168790978,
2010-05-31,,1212.199951171875,2610.260009765625,32.06999969482422,-0.0014547537090283669,0.0,
2010-06-01,,1224.800048828125,2606.580078125,35.540000915527344,-0.0014107897458934815,0.010340754973077182,
2010-06-02,,1220.5999755859375,2601.97998046875,30.170000076293945,-0.0017663610673723795,-0.003435084100971153,
2010-06-03,,1208.300048828125,2634.159912109375,29.459999084472656,0.012291626066551764,-0.010128067664846085,
2010-06-04,,1216.199951171875,2553.590087890625,35.47999954223633,-0.031064065581901446,0.006516750094045065,
2010-06-07,,1239.300048828125,2529.969970703125,36.56999969482422,-0.00929281326235376,0.018815539932685255,
2010-06-08,,1244.0,2510.840087890625,33.70000076293945,-0.0075900398655628365,0.0037852508285354247,
2010-06-09,,1228.5,2556.679931640625,33.72999954223633,0.01809212156763529,-0.01253808133789125,
2010-06-10,,1220.800048828125,2608.739990234375,30.56999969482422,0.020157827321267696,-0.006287491434215475,
2010-06-11,,1228.9000244140625,2638.31005859375,28.790000915527344,0.011271240462399135,0.0066130586301316185,
2010-06-14,,1223.300048828125,2683.4599609375,28.579999923706055,0.01696840919299536,-0.0045673151891936214,
2010-06-15,,1233.199951171875,2716.300048828125,25.8700008392334,0.012163686065877144,0.008060212449386484,
2010-06-16,,1229.300048828125,2718.72998046875,25.920000076293945,0.0008941741957011473,-0.0031674360237801125,
2010-06-17,,1247.5,2728.1201171875,25.049999237060547,0.003447917916959753,0.014696607232111525,
2010-06-18,,1257.199951171875,2737.02001953125,23.950000762939453,0.0032569741995738255,0.007745438458949039,
2010-06-21,,1239.699951171875,2768.27001953125,24.8799991607666,0.011352838967846779,-0.014017611627571647,
2010-06-22,,1239.9000244140625,2745.969970703125,27.049999237060547,-0.008088211771114295,0.0001613754190925576,
2010-06-23,,1234.0999755859375,2704.800048828125,26.90999984741211,-0.015106381171328565,-0.004688811199894616,
2010-06-24,,1245.5,2645.320068359375,29.739999771118164,-0.022235923643130207,0.009195116025986216,
2010-06-25,,1255.800048828125,2629.25,28.530000686645508,-0.0060934324028059095,0.008235802859860364,
2010-06-28,,1238.199951171875,2668.669921875,29.0,0.01488155727181173,-0.01411418591172886,
2010-06-29,,1242.0,2556.340087890625,34.130001068115234,-0.04300360929522817,0.0030643108430572497,
2010-06-30,,1245.5,2573.320068359375,34.540000915527344,0.006620338178078278,0.002814072208811247,
2010-07-01,,1206.300048828125,2518.64990234375,32.86000061035156,-0.02147391565446366,-0.031979191653301875,
2010-07-02,,1207.4000244140625,2522.360107421875,30.1200008392334,0.0014720088795217023,0.0009114435337522764,
2010-07-05,,1207.4000244140625,2507.830078125,30.1200008392334,-0.0057771452660926315,0.0,
2010-07-06,,1194.800048828125,2578.68994140625,29.649999618530273,0.027863626791953422,-0.010490459373536432,
2010-07-07,,1198.5999755859375,2634.389892578125,26.84000015258789,0.02137012004171357,0.0031753404461198897,
2010-07-08,,1195.800048828125,2666.419921875,25.709999084472656,0.012085104068456864,-0.0023387303754462963,
2010-07-09,,1209.5999755859375,2681.199951171875,24.979999542236328,0.00552771785661843,0.01147424796186236,
2010-07-12,,1198.5,2686.090087890625,24.43000030517578,0.001822200043696931,-0.009218931367246164,
2010-07-13,,1213.300048828125,2737.590087890625,24.559999465942383,0.018991366085561623,0.01227318542745337,
2010-07-14,,1206.800048828125,2738.9599609375,24.889999389648438,0.0005002686228490205,-0.005371691556161018,
2010-07-15,,1208.0999755859375,2702.81005859375,25.139999389648438,-0.013286277807808666,0.001076588571142345,
2010-07-16,,1188.0,2645.610107421875,26.25,-0.021390291091645253,-0.016777636394283313,
2010-07-19,,1181.699951171875,2634.60009765625,25.969999313354492,-0.004170298262612171,-0.0053171825978592935,
2010-07-20,,1191.5,2627.280029296875,23.93000030517578,-0.0027823032471081532,0.008258979214065931,
2010-07-21,,1191.5999755859375,2639.52001953125,25.639999389648438,0.004647988211719856,8.39038118582991e-05,
2010-07-22,,1195.5,2714.2099609375,24.6299991607666,0.02790383074834768,0.0032675865477242994,
2010-07-23,,1187.699951171875,2719.1298828125,23.469999313354492,0.0018110125120704978,-0.006545885229683357,
2010-07-26,,1183.0,2743.1201171875,22.729999542236328,0.008784068335108586,-0.003965037690309536,
2010-07-27,,1158.0,2769.31005859375,23.190000534057617,0.009502211414092798,-0.021359205845446816,
2010-07-28,,1160.4000244140625,2766.110107421875,24.25,-0.0011561729488862582,0.002070415153659688,
2010-07-29,,1168.4000244140625,2752.929931640625,24.1299991607666,-0.004776265707170602,0.006870518122280345,
2010-07-30,,1181.699951171875,2742.139892578125,23.5,-0.003927175914154368,0.011318725915851147,
2010-08-02,,1183.4000244140625,2822.169921875,22.010000228881836,0.028767466613032866,0.0014376335483019531,
2010-08-03,,1185.199951171875,2818.969970703125,22.6299991607666,-0.001134505286531251,0.0015198236281603883,
2010-08-04,,1193.699951171875,2825.080078125,22.209999084472656,0.0021651508246618434,0.0071461906949439324,
2010-08-05,,1197.199951171875,2819.340087890625,22.100000381469727,-0.002033864256812734,0.002927769997135954,
2010-08-06,,1203.4000244140625,2779.340087890625,21.739999771118164,-0.014289325111572104,0.005165447880548513,
2010-08-09,,1200.699951171875,2827.27001953125,22.139999389648438,0.017098067597083322,-0.00224622470353264,
2010-08-10,,1196.199951171875,2800.02001953125,22.3700008392334,-0.009685021676106409,-0.0037548545791992183,
2010-08-11,,1197.5,2724.159912109375,25.389999389648438,-0.027466475538018287,0.0010862254939798532,
2010-08-12,,1214.800048828125,2720.85009765625,25.729999542236328,-0.0012157240684018689,0.014343444080896717,
2010-08-13,,1214.9000244140625,2708.72998046875,26.239999771118164,-0.004464484230540577,8.229459026232178e-05,
2010-08-16,,1224.5,2698.2900390625,26.100000381469727,-0.0038616296377904646,0.007870808435993304,
2010-08-17,,1226.5999755859375,2737.68994140625,24.329999923706055,0.014496224210740927,0.0017134968958103514,
2010-08-18,,1229.699951171875,2728.659912109375,24.59000015258789,-0.0033038637309390495,0.002524103183020543,
2010-08-19,,1233.800048828125,2675.02001953125,26.440000534057617,-0.019853749736356896,0.003328679879881058,
2010-08-20,,1227.199951171875,2643.97998046875,25.489999771118164,-0.011671513979635506,-0.005363765526181119,
2010-08-23,,1226.9000244140625,2660.840087890625,25.65999984741211,0.0063565451702025655,-0.0002444291286334277,
2010-08-24,,1231.800048828125,2614.5400390625,27.459999084472656,-0.017553706685538906,0.003985871196475976,
2010-08-25,,1239.5,2587.39990234375,26.700000762939453,-0.010434716003249633,0.006231518582649365,
2010-08-26,,1235.4000244140625,2606.889892578125,27.3700008392334,0.007504426002774345,-0.0033132484513753724,
2010-08-27,,1236.0,2630.35009765625,24.450000762939453,0.008959055548523054,0.0004855349937660236,
2010-08-30,,1237.0999755859375,2616.570068359375,27.209999084472656,-0.00525262841573948,0.0008895521162353148,
2010-08-31,,1248.300048828125,2622.949951171875,26.049999237060547,0.0024352940505210086,0.009012753638830695,
2010-09-01,,1246.300048828125,2715.27001953125,23.889999389648438,0.03459178320351164,-0.0016034637619029013,
2010-09-02,,1251.5,2715.18994140625,23.190000534057617,-2.9492207135994875e-05,0.004163630861030221,
2010-09-03,,1249.199951171875,2746.22998046875,21.309999465942383,0.011367143978857186,-0.0018395245504221336,
2010-09-06,,1249.199951171875,2753.60009765625,21.309999465942383,0.002680127020102674,0.0,
2010-09-07,,1257.300048828125,2727.159912109375,23.799999237060547,-0.009648439491763305,0.006463296113427219,
2010-09-08,,1255.5999755859375,2752.889892578125,23.25,0.009390487481200083,-0.0013530769111760321,
2010-09-09,,1248.9000244140625,2782.429931640625,22.809999465942383,0.010673392120670755,-0.005350343106166555,
2010-09-10,,1244.5,2780.39990234375,21.989999771118164,-0.0007298549290819523,-0.0035293406098446667,
2010-09-13,,1245.0999755859375,2805.06005859375,21.209999084472656,0.008830182887710869,0.00048198554260547866,
2010-09-14,,1269.699951171875,2806.469970703125,21.559999465942383,0.0005025054242544513,0.019564785269065688,
2010-09-15,,1266.699951171875,2794.360107421875,22.100000381469727,-0.004324316925614191,-0.0023655586772370896,
2010-09-16,,1271.9000244140625,2784.610107421875,21.719999313354492,-0.0034952722637990874,0.004096809710311788,
2010-09-17,,1275.5999755859375,2757.3701171875,22.010000228881836,-0.009830496862027083,0.0029047723442321427,
2010-09-20,,1279.0,2802.669921875,21.5,0.016295136992486192,0.0026618855822180265,
2010-09-21,,1272.4000244140625,2794.550048828125,22.350000381469727,-0.002901397045510734,-0.005173622516442933,
2010-09-22,,1290.199951171875,2752.77001953125,22.510000228881836,-0.015063424786492696,0.013892307190348063,
2010-09-23,,1294.300048828125,2738.610107421875,23.8700008392334,-0.005157152907049323,0.0031728389211513885,
2010-09-24,,1296.0,2792.75,21.709999084472656,0.01957624183376261,0.0013125517383203444,
2010-09-27,,1296.699951171875,2776.330078125,22.540000915527344,-0.005896833669106094,0.0005399399869343569,
2010-09-28,,1306.5999755859375,2774.6201171875,22.600000381469727,-0.000616096679459055,0.007605786822311167,
2010-09-29,,1308.5,2752.7099609375,23.25,-0.00792797632844966,0.0014531182487349525,
2010-09-30,,1307.800048828125,2747.89990234375,23.700000762939453,-0.001748918734233662,-0.0005350695069461509,
2010-10-01,,1316.0999755859375,2732.909912109375,22.5,-0.005470004659186678,0.006326425826713944,
2010-10-04,,1315.4000244140625,2701.02001953125,23.530000686645508,-0.011737456719317585,-0.0005319788625364197,
2010-10-05,,1338.9000244140625,2758.56005859375,21.760000228881836,0.021079339007037845,0.017707579110320282,
2010-10-06,,1346.4000244140625,2780.0,21.489999771118164,0.0077421020164401,0.005585982471688844,
2010-10-07,,1333.9000244140625,2786.8798828125,21.559999465942383,0.0024717207699795907,-0.009327381559674386,
2010-10-08,,1344.199951171875,2785.429931640625,20.709999084472656,-0.0005204129895428622,0.007692003761054167,
2010-10-11,,1353.300048828125,2789.719970703125,18.959999084472656,0.0015389863893835454,0.006747085952422793,
2010-10-12,,1345.699951171875,2775.75,18.93000030517578,-0.005020240920128316,-0.005631802700302835,
2010-10-13,,1369.5,2840.550048828125,19.06999969482422,0.02307673163232149,0.017531422240192107,
2010-10-14,,1376.699951171875,2836.110107421875,19.8799991607666,-0.0015642797664146002,0.005243585898250913,
2010-10-15,,1371.0999755859375,2841.64990234375,19.030000686645508,0.0019514021974496032,-0.004075976044960683,
2010-10-18,,1371.199951171875,2850.719970703125,19.09000015258789,0.003186748660919392,7.291367731543374e-05,
2010-10-19,,1335.0999755859375,2837.330078125,20.6299991607666,-0.004708087023366225,-0.02668005612400659,
2010-10-20,,1343.300048828125,2851.52001953125,19.790000915527344,0.004988695638488139,0.006123132308617052,
2010-10-21,,1324.699951171875,2882.2900390625,19.270000457763672,0.01073293834224831,-0.013943327587893961,
2010-10-22,,1324.4000244140625,2873.739990234375,18.780000686645508,-0.002970816716727498,-0.00022643672330868725,
2010-10-25,,1338.300048828125,2871.47998046875,19.850000381469727,-0.0007867444218749853,0.010440643180368525,
2010-10-26,,1338.0,2856.31005859375,20.219999313354492,-0.005296966977194728,-0.00022422659934129285,
2010-10-27,,1322.199951171875,2829.419921875,20.709999084472656,-0.009458886475578687,-0.011878982718150688,
2010-10-28,,1342.0999755859375,2845.530029296875,20.8799991607666,0.005677636221283144,0.014938554242795554,
2010-10-29,,1357.0999755859375,2844.989990234375,21.200000762939453,-0.0001898030627316416,0.011114518884629554,
2010-11-01,,1350.199951171875,2836.72998046875,21.829999923706055,-0.00290757574375089,-0.005097358653301853,
2010-11-02,,1356.4000244140625,2861.010009765625,21.56999969482422,0.008522739299275273,0.004581455806499157,
2010-11-03,,1337.0999755859375,2830.429931640625,19.559999465942383,-0.01074609333236598,-0.014331077888990684,
2010-11-04,,1382.699951171875,2884.2099609375,18.520000457763672,0.018822399337972584,0.03353500271930976,
2010-11-05,,1397.300048828125,2875.93994140625,18.260000228881836,-0.0028714618035472483,0.010503763950063139,
2010-11-08,,1402.800048828125,2867.9599609375,18.290000915527344,-0.0027785949402332477,0.003928436042611949,
2010-11-09,,1409.800048828125,2890.639892578125,19.079999923706055,0.007876931713998836,0.004977610900923857,
2010-11-10,,1399.0999755859375,2845.929931640625,18.469999313354492,-0.015588014311385123,-0.007618729685156644,
2010-11-11,,1403.0999755859375,2831.219970703125,18.639999389648438,-0.0051821756022363274,0.0028549017104566587,
2010-11-12,,1365.4000244140625,2822.429931640625,20.610000610351562,-0.0031095120132844656,-0.027236613135163346,
2010-11-15,,1368.4000244140625,2848.449951171875,20.200000762939453,0.00917677773863268,0.0021947480800701413,
2010-11-16,,1338.300048828125,2781.77001953125,22.579999923706055,-0.023687546774446844,-0.02224200365725526,
2010-11-17,,1336.800048828125,2802.699951171875,21.760000228881836,0.007495798079133031,-0.0011214534802057585,
2010-11-18,,1352.9000244140625,2855.22998046875,18.75,0.018569172594133043,0.011971719847731599,
2010-11-19,,1352.199951171875,2845.75,18.040000915527344,-0.003325740219765727,-0.000517595108599167,
2010-11-22,,1357.699951171875,2811.429931640625,18.3700008392334,-0.012133426839248784,0.004059196095939299,
2010-11-23,,1377.5,2739.3701171875,20.6299991607666,-0.025965216649531442,0.01447820638468933,
2010-11-24,,1372.9000244140625,2758.02001953125,19.559999465942383,0.00678502832364547,-0.003344953340669754,
2010-11-25,,1372.9000244140625,2765.050048828125,19.559999465942383,0.0025456975944235793,0.0,
2010-11-26,,1362.300048828125,2736.9599609375,22.219999313354492,-0.010210934514419456,-0.00775082507196867,
2010-11-29,,1366.0,2669.9599609375,21.530000686645508,-0.024784324741897734,0.0027122775163039847,
2010-11-30,,1385.0,2650.989990234375,23.540000915527344,-0.0071303249416008185,0.01381337849070352,
2010-12-01,,1387.300048828125,2721.8701171875,21.360000610351562,0.026386035687521847,0.0016593076617548164,
2010-12-02,,1388.5,2781.389892578125,19.389999389648438,0.021631576980462697,0.000864580463660225,
2010-12-03,,1405.4000244140625,2782.389892578125,18.010000228881836,0.00035946786155616195,0.0120979493828548,
2010-12-06,,1415.300048828125,2769.9599609375,18.020000457763672,-0.00447736642451968,0.007019580110277701,
2010-12-07,,1408.300048828125,2802.739990234375,17.989999771118164,0.011764641076946525,-0.004958219364303851,
2010-12-08,,1382.5,2818.949951171875,17.739999771118164,0.005766951230667949,-0.01848988347919267,
2010-12-09,,1392.0999755859375,2840.7099609375,17.25,0.0076895493101627466,0.006919926460453141,
2010-12-10,,1384.300048828125,2839.530029296875,17.610000610351562,-0.00041545133995235517,-0.005618748890463543,
2010-12-13,,1397.300048828125,2855.3701171875,17.549999237060547,0.005562917112564847,0.009347206064547642,
2010-12-14,,1403.5999755859375,2861.669921875,17.610000610351562,0.00220387025255242,0.004498509284143637,
2010-12-15,,1385.5,2841.989990234375,17.940000534057617,-0.006900835618836254,-0.012979262012137838,
2010-12-16,,1370.4000244140625,2845.780029296875,17.389999389648438,0.0013326979151537799,-0.010958399477841496,
2010-12-17,,1378.5999755859375,2821.77001953125,16.110000610351562,-0.00847285094860517,0.005965787917044274,
2010-12-20,,1385.5,2839.219970703125,16.40999984741211,0.006165001694282246,0.004992611560797222,
2010-12-21,,1388.199951171875,2876.989990234375,16.489999771118164,0.013215249081571123,0.0019468234287538522,
2010-12-22,,1386.800048828125,2869.6298828125,15.449999809265137,-0.002561544563212337,-0.0010089387117142579,
2010-12-23,,1380.0,2864.52001953125,16.469999313354492,-0.0017822570811274474,-0.004915470868822602,
2010-12-27,,1382.4000244140625,2826.510009765625,17.670000076293945,-0.013358065155332888,0.0017376375591764415,
2010-12-28,,1405.199951171875,2824.300048828125,17.520000457763672,-0.0007821749544776324,0.016358469933077657,
2010-12-29,,1413.0999755859375,2841.22998046875,17.280000686645508,0.005976486558378014,0.005606248668242664,
2010-12-30,,1405.5999755859375,2807.0400390625,17.520000457763672,-0.012106488847135388,-0.0053216148079986425,
2010-12-31,,1421.0999755859375,2807.0400390625,17.75,0.0,0.01096696191437374,
2011-01-03,,1422.5999755859375,2839.429931640625,17.610000610351562,0.011472742445758577,0.0010549637197136974,
2011-01-04,,1378.5,2844.169921875,17.3799991607666,0.0016679539219701667,-0.03149021467398416,
2011-01-05,,1373.4000244140625,2833.739990234375,17.020000457763672,-0.0036738671565412773,-0.0037065165009089185,
2011-01-06,,1371.4000244140625,2836.22998046875,17.399999618530273,0.0008783081417753635,-0.001457301310387571,
2011-01-07,,1368.5,2808.25,17.139999389648438,-0.009914185096602246,-0.0021168841718210984,
2011-01-10,,1373.699951171875,2760.8798828125,17.540000915527344,-0.017012086495335588,0.003792544305454726,
2011-01-11,,1384.0,2796.60009765625,16.889999389648438,0.012855001500041041,0.007470063391425974,
2011-01-12,,1385.699951171875,2879.110107421875,16.239999771118164,0.02907682737769779,0.0012275346898995565,
2011-01-13,,1386.9000244140625,2915.6201171875,16.389999389648438,0.012601274424972608,0.0008656663981083668,
2011-01-14,,1360.4000244140625,2920.39990234375,15.460000038146973,0.0016380294135354134,-0.019292266186344165,
2011-01-17,,1360.4000244140625,2910.6298828125,15.460000038146973,-0.0033510474252214095,0.0,
2011-01-18,,1368.0999755859375,2945.6201171875,15.869999885559082,0.011949848710196775,0.00564410600155707,
